Readout,Group,Condition,Compartment,n_pairs,median_Prolif,median_NonProlif,median_diff_pp,wilcox_stat,p_value,effect_rbc,p_adj
IL-22,Infants 12wks,BCG,CD4,35,4.03,0.1,3.84,595,3.82101653818264e-7,0.05555555555555558,7.049806533946924e-6
IL-22,Infants 12wks,BCG,CD8,35,5.11,0.19,4.92,561,5.641800118872144e-7,0.10952380952380958,7.049806533946924e-6
IL-22,Infants 12wks,BCG,gdTCR,35,4.95,0.43,4.039999999999999,619,6.658443861049098e-7,0.01746031746031751,7.049806533946924e-6
IL-22,Infants 12wks,DosR,CD4,34,3.35,0.053000000000000005,3.317,528,8.338294339068557e-7,0.11260504201680677,7.049806533946924e-6
IL-22,Infants 12wks,DosR,CD8,34,10.4,0.14,10.260000000000002,522,1.4713929133700734e-6,0.12268907563025211,7.567163554474664e-6
IL-22,Infants 12wks,DosR,gdTCR,34,5.46,0.39,5.34,548,1.8349058620391891e-6,0.07899159663865551,8.25707637917635e-6
IL-22,Infants 44wks,BCG,CD4,34,6.22,0.11,6.109999999999999,555,9.791397963815172e-7,0.0672268907563025,7.049806533946924e-6
IL-22,Infants 44wks,BCG,CD8,34,5.215,0.125,5.085000000000001,462,2.475348933388898e-6,0.22352941176470587,9.674548462920916e-6
IL-22,Infants 44wks,BCG,gdTCR,34,7.84,0.515,7.275,580,1.4268484778757442e-6,0.025210084033613467,7.567163554474664e-6
IL-22,Infants 44wks,DosR,CD4,32,3.9000000000000004,0.087,3.8275000000000006,459,3.344472672831688e-6,0.13068181818181823,1.0033418018495063e-5
IL-22,Infants 44wks,DosR,CD8,32,5.470000000000001,0.09,5.3735,450,8.069576141997324e-6,0.1477272727272727,1.893064266719039e-5
IL-22,Infants 44wks,DosR,gdTCR,32,6.875,0.44499999999999995,5.9350000000000005,475,9.053857329855752e-6,0.10037878787878785,1.9172874345576886e-5
IL-22,Mothers Dx,BCG,CD4,3,11,1.69,9.31,6,0.1814492077214203,0,0.18663347079917517
IL-22,Mothers Dx,BCG,CD8,3,10.8,0.12,10.745000000000001,6,0.1814492077214203,0,0.18663347079917517
IL-22,Mothers Dx,BCG,gdTCR,3,15.9,6.46,9.440000000000001,6,0.1814492077214203,0,0.18663347079917517
IL-22,Mothers Dx,DosR,CD4,6,2.34,0.245,2.216,20,0.05917206782585943,0.04761904761904767,0.07345498074934274
IL-22,Mothers Dx,DosR,CD8,6,4.605,0.051,4.566,18,0.1422132419363925,0.1428571428571429,0.1599898971784416
IL-22,Mothers Dx,DosR,gdTCR,6,12.43,2.18,9.69,21,0.036031686218233556,0,0.05188562815425632
IL-22,Mothers Dx,E6C10,CD4,6,3.065,0.109,2.96,20,0.05917206782585943,0.04761904761904767,0.07345498074934274
IL-22,Mothers Dx,E6C10,CD8,6,1.5499999999999998,0.044,1.472,20,0.05917206782585943,0.04761904761904767,0.07345498074934274
IL-22,Mothers Dx,E6C10,gdTCR,6,10.3,1.08,9.365,21,0.036031686218233556,0,0.05188562815425632
IL-22,Mothers Dx,GAG,CD4,5,1.69,0.14,1.5799999999999998,14,0.10564542920187692,0.06666666666666665,0.1267745150422523
IL-22,Mothers Dx,GAG,CD8,5,0.46,0.029,0.42500000000000004,12,0.2807126652684958,0.19999999999999996,0.2807126652684958
IL-22,Mothers Dx,GAG,gdTCR,5,6.39,3.05,4.96,15,0.059058229090536735,0,0.07345498074934274
IL-22,Mothers Entry,BCG,CD4,18,5.845000000000001,0.28,5.1225000000000005,170,2.539632194415226e-4,0.005847953216374324,4.1557617726794606e-4
IL-22,Mothers Entry,BCG,CD8,18,7.52,0.094,7.3995,170,2.539632194415226e-4,0.005847953216374324,4.1557617726794606e-4
IL-22,Mothers Entry,BCG,gdTCR,18,4.795,0.94,3.37,164,6.804673344402354e-4,0.040935672514619936,0.0010650793060803685
IL-22,Mothers Entry,DosR,CD4,29,6.28,0.19,6.18,432,3.7034739520019373e-6,0.006896551724137945,1.025577402092844e-5
IL-22,Mothers Entry,DosR,CD8,29,6.97,0.082,6.911,426,6.871648872569005e-6,0.020689655172413834,1.766995424374887e-5
IL-22,Mothers Entry,DosR,gdTCR,29,8.34,1.14,7.159999999999999,424,8.41361896319573e-6,0.025287356321839094,1.893064266719039e-5
IL-22,Mothers Entry,E6C10,CD4,31,4.13,0.21,3.88,488,2.6873745730335877e-6,0.016129032258064502,9.674548462920916e-6
IL-22,Mothers Entry,E6C10,CD8,31,2.2,0.083,2.1830000000000003,459,3.7061761828820795e-5,0.07459677419354838,7.412352365764159e-5
IL-22,Mothers Entry,E6C10,gdTCR,31,5.85,0.99,3.96,486,3.2509715026744043e-6,0.020161290322580627,1.0033418018495063e-5
IL-22,Mothers Entry,GAG,CD4,24,1.835,0.10500000000000001,1.7835,294,4.131501382509354e-5,0.020000000000000018,7.828107882649303e-5
IL-22,Mothers Entry,GAG,CD8,24,0.98,0.0765,0.917,288,8.54519706806344e-5,0.040000000000000036,1.5381354722514192e-4
IL-22,Mothers Entry,GAG,gdTCR,24,2.785,1.77,0.2554999999999999,203,0.13361440253771614,0.32333333333333336,0.15516511262444457
