Readout,Group,Condition,Compartment,n_pairs,median_Prolif,median_NonProlif,median_diff_pp,wilcox_stat,p_value,effect_rbc,p_adj
CD45RO+ CD27+,Infants 12wks,BCG,CD4,35,31.210814883020134,3.9281483891962248,28.442237129989387,625,3.9918759416421435e-7,0.007936507936507908,1.8286391324802298e-6
CD45RO+ CD27+,Infants 12wks,BCG,CD8,35,33.35506026401377,3.3283643599510344,28.390000000000004,630,2.587691416709574e-7,0,1.8286391324802298e-6
CD45RO+ CD27+,Infants 12wks,DosR,CD4,34,57.41094471035858,3.666784467655784,54.994791277261044,595,3.8191520023814874e-7,0,1.8286391324802298e-6
CD45RO+ CD27+,Infants 12wks,DosR,CD8,34,54.101398619673546,3.7192534981499668,51.681779746017334,595,3.8191520023814874e-7,0,1.8286391324802298e-6
CD45RO+ CD27+,Infants 44wks,BCG,CD4,34,29.309260727476655,4.767974414737628,22.846724197957844,594,4.1800829845587545e-7,0.001680672268907557,1.8286391324802298e-6
CD45RO+ CD27+,Infants 44wks,BCG,CD8,34,38.0536,2.865693920734896,34.17722215082108,593,4.5715978312005745e-7,0.003361344537815114,1.8286391324802298e-6
CD45RO+ CD27+,Infants 44wks,DosR,CD4,32,52.41223846521282,4.977040979021546,49.420632252525095,527,9.178887232818187e-7,0.0018939393939394478,3.1470470512519493e-6
CD45RO+ CD27+,Infants 44wks,DosR,CD8,32,62.546560384229224,3.575026398861343,55.922017738114135,524,1.2199174875041686e-6,0.007575757575757569,3.6597524625125056e-6
CD45RO+ CD27+,Mothers Dx,BCG,CD4,3,39.661749506718024,16.375404530744337,23.286344975973687,6,0.1814492077214203,0,0.1814492077214203
CD45RO+ CD27+,Mothers Dx,BCG,CD8,3,28.14517097025154,11.532795076325055,16.612375893926487,6,0.1814492077214203,0,0.1814492077214203
CD45RO+ CD27+,Mothers Dx,DosR,CD4,6,44.82136988944144,13.906242744108171,27.51215087017972,21,0.036031686218233556,0,0.045513708907242385
CD45RO+ CD27+,Mothers Dx,DosR,CD8,6,28.137581158938175,10.339088941318156,22.894932898242907,18,0.1422132419363925,0.1428571428571429,0.15514171847606453
CD45RO+ CD27+,Mothers Dx,E6C10,CD4,6,25.22874475942858,12.834193406664095,15.6070528044248,21,0.036031686218233556,0,0.045513708907242385
CD45RO+ CD27+,Mothers Dx,E6C10,CD8,6,17.105232817458255,5.134565224160296,11.413954029394025,21,0.036031686218233556,0,0.045513708907242385
CD45RO+ CD27+,Mothers Dx,GAG,CD4,5,36.57755637525194,13.425727044984203,23.151829330267734,15,0.059058229090536735,0,0.07086987490864408
CD45RO+ CD27+,Mothers Dx,GAG,CD8,5,21.65894074462506,7.931171272598528,13.727769472026532,14,0.10564542920187692,0.06666666666666665,0.12073763337357361
CD45RO+ CD27+,Mothers Entry,BCG,CD4,18,32.057643789871626,15.257709570429448,21.980205464681955,157,0.001987624565871794,0.08187134502923976,0.0029814368488076913
CD45RO+ CD27+,Mothers Entry,BCG,CD8,18,23.958533990510173,7.73206792023838,18.349947552775603,163,7.98317767497783e-4,0.04678362573099415,0.001277308427996453
CD45RO+ CD27+,Mothers Entry,DosR,CD4,29,53.2,16.98262332223404,34.165617889746095,435,2.7023691404779837e-6,0,6.451895150885176e-6
CD45RO+ CD27+,Mothers Entry,DosR,CD8,29,26.700000000000003,10.275631419639753,18.158189380639527,416,1.8572632822699873e-5,0.04367816091954024,3.585687492427034e-5
CD45RO+ CD27+,Mothers Entry,E6C10,CD4,31,40.456273764258555,15.22945648239127,26.24737627129627,493,1.6565850256607773e-6,0.006048387096774244,4.4175600684287395e-6
CD45RO+ CD27+,Mothers Entry,E6C10,CD8,31,20.04288081083715,7.347650328448712,15.634911195298205,487,2.9571186108223724e-6,0.01814516129032262,6.451895150885176e-6
CD45RO+ CD27+,Mothers Entry,GAG,CD4,24,39.96444208885163,12.964308020246268,21.576121234149863,300,1.94224739173131e-5,0,3.585687492427034e-5
CD45RO+ CD27+,Mothers Entry,GAG,CD8,24,29.02719193240981,9.453898070303605,18.835259084056077,297,2.842707418395655e-5,0.010000000000000009,4.873212717249694e-5
